snapshot_utc,snapshot_aest,lga_name,lga_code,provider_code,provider_name,active_outage_count,known_customer_count_outage_count,unknown_customer_count_outage_count,total_affected_customers,planned_customers,unplanned_customers,unknown_type_customers
2026-09-16T08:45:40Z,2026-09-16T18:45:40+10:00,Moreton Bay City,5010,all,All providers,1,1,0,39,0,39,0
2026-09-16T08:45:40Z,2026-09-16T18:45:40+10:00,Moreton Bay City,5010,au.qld.energex,Energex,1,1,0,39,0,39,0
2026-09-16T09:00:48Z,2026-09-16T19:00:48+10:00,Moreton Bay City,5010,all,All providers,1,1,0,39,0,39,0
2026-09-16T09:00:48Z,2026-09-16T19:00:48+10:00,Moreton Bay City,5010,au.qld.energex,Energex,1,1,0,39,0,39,0
2026-09-16T09:15:38Z,2026-09-16T19:15:38+10:00,Moreton Bay City,5010,all,All providers,1,1,0,39,0,39,0
2026-09-16T09:15:38Z,2026-09-16T19:15:38+10:00,Moreton Bay City,5010,au.qld.energex,Energex,1,1,0,39,0,39,0
2026-09-16T10:45:36Z,2026-09-16T20:45:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T10:45:36Z,2026-09-16T20:45:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T11:00:52Z,2026-09-16T21:00:52+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T11:00:52Z,2026-09-16T21:00:52+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T11:15:36Z,2026-09-16T21:15:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T11:15:36Z,2026-09-16T21:15:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T11:30:46Z,2026-09-16T21:30:46+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T11:30:46Z,2026-09-16T21:30:46+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T11:45:40Z,2026-09-16T21:45:40+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T11:45:40Z,2026-09-16T21:45:40+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T12:01:04Z,2026-09-16T22:01:04+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T12:01:04Z,2026-09-16T22:01:04+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T12:15:40Z,2026-09-16T22:15:40+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T12:15:40Z,2026-09-16T22:15:40+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T12:15:40Z,2026-09-16T22:15:40+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,178,0,178,0
2026-09-16T12:15:40Z,2026-09-16T22:15:40+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,178,0,178,0
2026-09-16T12:30:48Z,2026-09-16T22:30:48+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T12:30:48Z,2026-09-16T22:30:48+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T12:30:48Z,2026-09-16T22:30:48+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,178,0,178,0
2026-09-16T12:30:48Z,2026-09-16T22:30:48+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,178,0,178,0
2026-09-16T12:45:39Z,2026-09-16T22:45:39+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T12:45:39Z,2026-09-16T22:45:39+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T12:45:39Z,2026-09-16T22:45:39+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,178,0,178,0
2026-09-16T12:45:39Z,2026-09-16T22:45:39+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,178,0,178,0
2026-09-16T13:00:58Z,2026-09-16T23:00:58+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T13:00:58Z,2026-09-16T23:00:58+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T13:00:58Z,2026-09-16T23:00:58+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,178,0,178,0
2026-09-16T13:00:58Z,2026-09-16T23:00:58+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,178,0,178,0
2026-09-16T13:15:43Z,2026-09-16T23:15:43+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T13:15:43Z,2026-09-16T23:15:43+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T13:15:43Z,2026-09-16T23:15:43+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,178,0,178,0
2026-09-16T13:15:43Z,2026-09-16T23:15:43+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,178,0,178,0
2026-09-16T13:30:51Z,2026-09-16T23:30:51+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T13:30:51Z,2026-09-16T23:30:51+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T13:30:51Z,2026-09-16T23:30:51+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,150,0,150,0
2026-09-16T13:30:51Z,2026-09-16T23:30:51+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,150,0,150,0
2026-09-16T13:45:39Z,2026-09-16T23:45:39+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T13:45:39Z,2026-09-16T23:45:39+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T13:45:39Z,2026-09-16T23:45:39+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,150,0,150,0
2026-09-16T13:45:39Z,2026-09-16T23:45:39+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,150,0,150,0
2026-09-16T14:00:59Z,2026-09-17T00:00:59+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T14:00:59Z,2026-09-17T00:00:59+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T14:00:59Z,2026-09-17T00:00:59+10:00,Gold Coast City,3430,all,All providers,1,1,0,4,0,4,0
2026-09-16T14:00:59Z,2026-09-17T00:00:59+10:00,Gold Coast City,3430,au.qld.energex,Energex,1,1,0,4,0,4,0
2026-09-16T14:00:59Z,2026-09-17T00:00:59+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,150,0,150,0
2026-09-16T14:00:59Z,2026-09-17T00:00:59+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,150,0,150,0
2026-09-16T14:15:38Z,2026-09-17T00:15:38+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T14:15:38Z,2026-09-17T00:15:38+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T14:15:38Z,2026-09-17T00:15:38+10:00,Gold Coast City,3430,all,All providers,1,1,0,4,0,4,0
2026-09-16T14:15:38Z,2026-09-17T00:15:38+10:00,Gold Coast City,3430,au.qld.energex,Energex,1,1,0,4,0,4,0
2026-09-16T14:15:38Z,2026-09-17T00:15:38+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,150,0,150,0
2026-09-16T14:15:38Z,2026-09-17T00:15:38+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,150,0,150,0
2026-09-16T14:30:43Z,2026-09-17T00:30:43+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T14:30:43Z,2026-09-17T00:30:43+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T14:30:43Z,2026-09-17T00:30:43+10:00,Gold Coast City,3430,all,All providers,1,1,0,4,0,4,0
2026-09-16T14:30:43Z,2026-09-17T00:30:43+10:00,Gold Coast City,3430,au.qld.energex,Energex,1,1,0,4,0,4,0
2026-09-16T14:30:43Z,2026-09-17T00:30:43+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,150,0,150,0
2026-09-16T14:30:43Z,2026-09-17T00:30:43+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,150,0,150,0
2026-09-16T14:45:36Z,2026-09-17T00:45:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T14:45:36Z,2026-09-17T00:45:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T14:45:36Z,2026-09-17T00:45:36+10:00,Gold Coast City,3430,all,All providers,1,1,0,4,0,4,0
2026-09-16T14:45:36Z,2026-09-17T00:45:36+10:00,Gold Coast City,3430,au.qld.energex,Energex,1,1,0,4,0,4,0
2026-09-16T14:45:36Z,2026-09-17T00:45:36+10:00,Whitsunday Regional,7340,all,All providers,1,1,0,44,0,44,0
2026-09-16T14:45:36Z,2026-09-17T00:45:36+10:00,Whitsunday Regional,7340,au.qld.ergon,Ergon Energy,1,1,0,44,0,44,0
2026-09-16T15:00:59Z,2026-09-17T01:00:59+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T15:00:59Z,2026-09-17T01:00:59+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T15:15:43Z,2026-09-17T01:15:43+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T15:15:43Z,2026-09-17T01:15:43+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T15:30:52Z,2026-09-17T01:30:52+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T15:30:52Z,2026-09-17T01:30:52+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T15:45:45Z,2026-09-17T01:45:45+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T15:45:45Z,2026-09-17T01:45:45+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T16:00:57Z,2026-09-17T02:00:57+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T16:00:57Z,2026-09-17T02:00:57+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T16:00:57Z,2026-09-17T02:00:57+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T16:00:57Z,2026-09-17T02:00:57+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T16:15:36Z,2026-09-17T02:15:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T16:15:36Z,2026-09-17T02:15:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T16:15:36Z,2026-09-17T02:15:36+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T16:15:36Z,2026-09-17T02:15:36+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T16:30:46Z,2026-09-17T02:30:46+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T16:30:46Z,2026-09-17T02:30:46+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T16:30:46Z,2026-09-17T02:30:46+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T16:30:46Z,2026-09-17T02:30:46+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T16:45:38Z,2026-09-17T02:45:38+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T16:45:38Z,2026-09-17T02:45:38+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T16:45:38Z,2026-09-17T02:45:38+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T16:45:38Z,2026-09-17T02:45:38+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T17:00:56Z,2026-09-17T03:00:56+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T17:00:56Z,2026-09-17T03:00:56+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T17:00:56Z,2026-09-17T03:00:56+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T17:00:56Z,2026-09-17T03:00:56+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T17:00:56Z,2026-09-17T03:00:56+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T17:00:56Z,2026-09-17T03:00:56+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T17:15:35Z,2026-09-17T03:15:35+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T17:15:35Z,2026-09-17T03:15:35+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T17:15:35Z,2026-09-17T03:15:35+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T17:15:35Z,2026-09-17T03:15:35+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T17:15:35Z,2026-09-17T03:15:35+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T17:15:35Z,2026-09-17T03:15:35+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T17:30:46Z,2026-09-17T03:30:46+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T17:30:46Z,2026-09-17T03:30:46+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T17:30:46Z,2026-09-17T03:30:46+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T17:30:46Z,2026-09-17T03:30:46+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T17:30:46Z,2026-09-17T03:30:46+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T17:30:46Z,2026-09-17T03:30:46+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T17:45:43Z,2026-09-17T03:45:43+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T17:45:43Z,2026-09-17T03:45:43+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T17:45:43Z,2026-09-17T03:45:43+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T17:45:43Z,2026-09-17T03:45:43+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T17:45:43Z,2026-09-17T03:45:43+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T17:45:43Z,2026-09-17T03:45:43+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T18:00:55Z,2026-09-17T04:00:55+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T18:00:55Z,2026-09-17T04:00:55+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T18:00:55Z,2026-09-17T04:00:55+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T18:00:55Z,2026-09-17T04:00:55+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T18:00:55Z,2026-09-17T04:00:55+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T18:00:55Z,2026-09-17T04:00:55+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T18:15:38Z,2026-09-17T04:15:38+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T18:15:38Z,2026-09-17T04:15:38+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T18:15:38Z,2026-09-17T04:15:38+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T18:15:38Z,2026-09-17T04:15:38+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T18:15:38Z,2026-09-17T04:15:38+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T18:15:38Z,2026-09-17T04:15:38+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T18:30:48Z,2026-09-17T04:30:48+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T18:30:48Z,2026-09-17T04:30:48+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T18:30:48Z,2026-09-17T04:30:48+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T18:30:48Z,2026-09-17T04:30:48+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T18:30:48Z,2026-09-17T04:30:48+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T18:30:48Z,2026-09-17T04:30:48+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T18:45:37Z,2026-09-17T04:45:37+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T18:45:37Z,2026-09-17T04:45:37+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T18:45:37Z,2026-09-17T04:45:37+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T18:45:37Z,2026-09-17T04:45:37+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T18:45:37Z,2026-09-17T04:45:37+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T18:45:37Z,2026-09-17T04:45:37+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T19:00:57Z,2026-09-17T05:00:57+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T19:00:57Z,2026-09-17T05:00:57+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T19:00:57Z,2026-09-17T05:00:57+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T19:00:57Z,2026-09-17T05:00:57+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T19:00:57Z,2026-09-17T05:00:57+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T19:00:57Z,2026-09-17T05:00:57+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T19:15:36Z,2026-09-17T05:15:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T19:15:36Z,2026-09-17T05:15:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T19:15:36Z,2026-09-17T05:15:36+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T19:15:36Z,2026-09-17T05:15:36+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T19:15:36Z,2026-09-17T05:15:36+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T19:15:36Z,2026-09-17T05:15:36+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T19:30:46Z,2026-09-17T05:30:46+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T19:30:46Z,2026-09-17T05:30:46+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T19:30:46Z,2026-09-17T05:30:46+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T19:30:46Z,2026-09-17T05:30:46+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T19:30:46Z,2026-09-17T05:30:46+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T19:30:46Z,2026-09-17T05:30:46+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T19:45:36Z,2026-09-17T05:45:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T19:45:36Z,2026-09-17T05:45:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T19:45:36Z,2026-09-17T05:45:36+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T19:45:36Z,2026-09-17T05:45:36+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T19:45:36Z,2026-09-17T05:45:36+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T19:45:36Z,2026-09-17T05:45:36+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T20:00:56Z,2026-09-17T06:00:56+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T20:00:56Z,2026-09-17T06:00:56+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T20:00:56Z,2026-09-17T06:00:56+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T20:00:56Z,2026-09-17T06:00:56+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T20:00:56Z,2026-09-17T06:00:56+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T20:00:56Z,2026-09-17T06:00:56+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T20:15:38Z,2026-09-17T06:15:38+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T20:15:38Z,2026-09-17T06:15:38+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T20:15:38Z,2026-09-17T06:15:38+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T20:15:38Z,2026-09-17T06:15:38+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T20:15:38Z,2026-09-17T06:15:38+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T20:15:38Z,2026-09-17T06:15:38+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Tablelands Regional,6820,all,All providers,1,1,0,100,0,100,0
2026-09-16T20:30:45Z,2026-09-17T06:30:45+10:00,Tablelands Regional,6820,au.qld.ergon,Ergon Energy,1,1,0,100,0,100,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Mareeba Shire,4880,all,All providers,1,1,0,58,0,58,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Mareeba Shire,4880,au.qld.ergon,Ergon Energy,1,1,0,58,0,58,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Tablelands Regional,6820,all,All providers,1,1,0,100,0,100,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Tablelands Regional,6820,au.qld.ergon,Ergon Energy,1,1,0,100,0,100,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,126,0,126,0
2026-09-16T20:45:39Z,2026-09-17T06:45:39+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,126,0,126,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Mareeba Shire,4880,all,All providers,1,1,0,58,0,58,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Mareeba Shire,4880,au.qld.ergon,Ergon Energy,1,1,0,58,0,58,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
